id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
25595,W79,closed,Tappahannock Municipal Airport,37.925098,-76.871597,31.0,,US,US-VA,Tappahannock,no,,,,,https://en.wikipedia.org/wiki/Tappahannock_Municipal_Airport,W79
25596,W87,small_airport,Wickenheiser Airport,42.018101,-83.377197,610.0,,US,US-MI,Carleton,no,W87,,W87,,https://en.wikipedia.org/wiki/Buzzwick_Airport,
25602,WA05,small_airport,Apex Airpark,47.656799,-122.733002,525.0,,US,US-WA,Silverdale,no,,,8W5,,https://en.wikipedia.org/wiki/Apex_Airport,WA05
25606,WA09,small_airport,Roche Harbor Airport,48.612301,-123.139,100.0,,US,US-WA,Roche Harbor,yes,WA09,RCE,WA09,http://www.wsdot.wa.gov/aviation/AllStateAirports/RocheHarbor_RocheHarbor.htm,https://en.wikipedia.org/wiki/Roche_Harbor_Airport,9S1
3270,WA44,small_airport,Maranggo Airport,-5.76457,123.917,169.0,AS,ID,ID-SG,Waha-Tomea Island,no,WAWC,TQQ,WA44,,https://id.wikipedia.org/wiki/Bandar_Udara_Maranggo,
25673,WA81,seaplane_base,Fishermans Bay Seaplane Base,48.516499,-122.917999,,,US,US-WA,Lopez,yes,,,81W,,https://en.wikipedia.org/wiki/Fishermans_Bay/LPS_Seaplane_Base,"WA81, Fishermans Bay/LPS Seaplane Base"
25675,WA83,seaplane_base,Westsound/WSX Seaplane Base,48.617901,-122.956903,,,US,US-WA,West Sound,yes,WA83,WSX,WA83,,https://en.wikipedia.org/wiki/Westsound/WSX_Seaplane_Base,
26745,WAAA,large_airport,Hasanuddin International Airport,-5.06163,119.554001,47.0,AS,ID,ID-SN,Ujung Pandang,yes,WAAA,UPG,,,https://en.wikipedia.org/wiki/Hasanuddin_International_Airport,
26746,WABB,medium_airport,Frans Kaisiepo Airport,-1.19002,136.108002,46.0,AS,ID,ID-PA,Biak,yes,WABB,BIK,,,https://en.wikipedia.org/wiki/Frans_Kaisiepo_Airport,
41415,WABD,small_airport,Moanamani Airport,-4.00659,136.037704,5204.0,AS,ID,ID-PT,Moanamani,no,WABD,ONI,,,https://id.wikipedia.org/wiki/Bandar_Udara_Moanamani,
31200,WABF,small_airport,Kornasoren Airport,-0.935842,134.872298,13.0,AS,ID,ID-PA,Kornasoren,yes,WABF,FOO,WA23,,https://en.wikipedia.org/wiki/Kornasoren_Airport,Numfor
41416,WABG,small_airport,Deiyai / Waghete Baru Airport,-4.05916,136.281715,1779.0,AS,ID,ID-PT,Wagethe,no,WABA,WET,,,https://id.wikipedia.org/wiki/Bandar_Udara_Waghete,
41419,WABO,closed,Sudjarwo Tjondronegoro Airport,-1.87438,136.23946,50.0,AS,ID,ID-PA,Serui,no,,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Sudjarwo_Tjondronegoro,"ZRI, WABO"
26748,WABP,medium_airport,Mozes Kilangin Airport,-4.52978,136.887388,103.0,AS,ID,ID-PT,Timika,yes,WAYY,TIM,WAYY,,https://en.wikipedia.org/wiki/Mozes_Kilangin_Airport,WABP
41420,WABT,small_airport,Enarotali Airport,-3.925739,136.378634,5807.0,AS,ID,ID-PT,Enarotali,no,WAYE,EWI,,,https://en.wikipedia.org/wiki/Enarotali_Airport,
26749,WADA,small_airport,Selaparang Airport,-8.56056,116.095097,52.0,AS,ID,ID-NB,Mataram,no,WADA,AMI,,,https://en.wikipedia.org/wiki/Selaparang_Airport,WRRA
26750,WADB,small_airport,Sultan Muhammad Salahuddin Airport,-8.537184,118.685002,3.0,AS,ID,ID-NB,Bima,yes,WADB,BMU,,,https://en.wikipedia.org/wiki/Bima_Airport,"WRRB, PBW, Palibelo Airport, Bima, Raba Airfield"
26751,WADD,large_airport,Ngurah Rai (Bali) International Airport,-8.74817,115.167,14.0,AS,ID,ID-BA,Denpasar,yes,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,https://en.wikipedia.org/wiki/Ngurah_Rai_Airport,WRRR
299629,WADL,medium_airport,Lombok International Airport,-8.757792,116.275435,319.0,AS,ID,ID-NB,Mataram,yes,WADL,LOP,,http://www.lombok-airport.co.id/,https://en.wikipedia.org/wiki/Lombok_International_Airport,Bandara Udara Internasional Lombok
26752,WADS,small_airport,Sumbawa Besar Airport,-8.48904,117.412003,16.0,AS,ID,ID-NB,Sumbawa Island,yes,WADS,SWQ,,,https://en.wikipedia.org/wiki/Sultan_Muhammad_Kaharuddin_III_Airport,WRRS
26753,WADT,small_airport,Tambolaka Airport,-9.409224,119.242558,161.0,AS,ID,ID-NT,Radamata,yes,WATK,TMC,,,https://en.wikipedia.org/wiki/Tambolaka_Airport,"WRRT, WADT"
26754,WADW,small_airport,Umbu Mehang Kunda Airport,-9.66922,120.302002,33.0,AS,ID,ID-NT,Waingapu-Sumba Island,yes,WATU,WGP,,,https://en.wikipedia.org/wiki/Mau_Hau_Airport,"WRRW, WADW, WATU, Mau Hau Airport, Waingapu Airport"
26772,WAEW,medium_airport,Pitu Airport,2.04599,128.324997,49.0,AS,ID,ID-MU,Gotalalamo-Morotai Island,no,WAEW,OTI,,,https://en.wikipedia.org/wiki/Pitu_Airport,
352892,WAFB,medium_airport,Toraja Airport,-3.185833,119.91775,2884.0,AS,ID,ID-SS,Toraja,yes,WAFB,TRT,,,https://en.wikipedia.org/wiki/Toraja_Airport,
331735,WAFD,small_airport,Bua - Palopo Lagaligo Airport,-3.082997,120.245018,14.0,AS,ID,ID-SN,Palopo,yes,WAFD,LLO,,,https://en.wikipedia.org/wiki/Bua_Airport,Palopo Lagaligo
26769,WAFF,medium_airport,Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,284.0,AS,ID,ID-ST,Palu,yes,WAFF,PLW,,,https://en.wikipedia.org/wiki/Mutiara_Airport,WAML
41411,WAFJ,small_airport,Tampa Padang Airport,-2.590017,119.025051,49.0,AS,ID,ID-SR,Mamuju,no,WAFJ,MJU,,,https://en.wikipedia.org/wiki/Tampa_Padang_Airport,"WAAJ, WAWJ"
26803,WAFM,small_airport,Andi Jemma Airport,-2.55803,120.323997,164.0,AS,ID,ID-SN,Masamba,yes,WAFM,MXB,,,https://en.wikipedia.org/wiki/Andi_Jemma_Airport,WAWM
525301,WAFN,small_airport,Seko Airport,-2.271704,119.898334,3510.0,AS,ID,ID-SN,,no,WAFN,,,,https://en.wikipedia.org/wiki/Seko_Airport,
26771,WAFP,medium_airport,Kasiguncu Airport,-1.41675,120.657997,174.0,AS,ID,ID-ST,Poso-Celebes Island,no,WAFP,PSJ,,,https://en.wikipedia.org/wiki/Kasiguncu_Airport,WAMP
525278,WAFS,small_airport,Sumarorong Airport,-3.150399,119.302277,3033.0,AS,ID,ID-SR,Sumarorong,no,WAFS,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Sumarorong,
506525,WAFU,small_airport,Tanjung Api Airport,-0.865437,121.628625,49.0,AS,ID,ID-ST,Tojo Una-Una,yes,WAFU,OJU,,,https://en.wikipedia.org/wiki/Tanjung_Api_Airport,Ampana
26774,WAFW,medium_airport,Syukuran Aminuddin Amir Airport,-1.035893,122.773934,56.0,AS,ID,ID-ST,Luwok,no,WAFW,LUW,,,https://en.wikipedia.org/wiki/Syukuran_Aminuddin_Amir_Airport,"Bubung Airport, WAMW"
344101,WAGB,small_airport,Haji Muhammad Sidik Airport,-1.02581,114.92881,145.0,AS,ID,ID-KT,Muara Teweh,yes,WAGB,HMS,,,https://en.wikipedia.org/wiki/Haji_Muhammad_Sidik_Airport,Trinsing
343797,WAGF,small_airport,Seruyan Kuala Pembuang Airport,-3.376062,112.536521,13.0,AS,ID,ID-KT,Seruyan,yes,WAGF,KLP,,,https://en.wikipedia.org/wiki/Seruyan_Kuala_Pembuang_Airport,Kota Waringin Timur
26780,WAGG,medium_airport,Tjilik Riwut Airport,-2.22513,113.943001,82.0,AS,ID,ID-KT,Palangkaraya,yes,WAGG,PKY,,,https://en.wikipedia.org/wiki/Tjilik_Riwut_Airport,"WRBP, WAOP"
332202,WAHI,medium_airport,Yogyakarta International Airport,-7.905338,110.057264,24.0,AS,ID,ID-YO,Yogyakarta,yes,WAHI,YIA,,,https://en.wikipedia.org/wiki/Yogyakarta_International_Airport,Kulon Progo
26833,WAHL,medium_airport,Tunggul Wulung Airport,-7.64506,109.033997,69.0,AS,ID,ID-JT,Cilacap,yes,WAHL,CXP,,,https://en.wikipedia.org/wiki/Tunggul_Wulung_Airport,"WIIL, WIHL"
42250,WAHU,small_airport,Dewadaru Airport,-5.80091,110.47838,35.0,AS,ID,ID-JT,Karimunjawa,yes,WAHU,KWB,,,https://en.wikipedia.org/wiki/Dewadaru_Airport,"Karimun Jawa, Karimun Java"
41423,WAJB,small_airport,Bokondini Airport,-3.68455,138.677437,4550.0,AS,ID,ID-PP,Bokondini,yes,WAJB,BUI,,,https://en.wikipedia.org/wiki/Bokondini_Airport,
41425,WAJI,small_airport,Mararena Sarmi Airport,-1.873077,138.753275,10.0,AS,ID,ID-PA,Sarmi,no,WAJI,ZRM,,,http://id.wikipedia.org/wiki/Bandar_Udara_Mararena,"Mararena, Orai"
26755,WAJJ,large_airport,Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,289.0,AS,ID,ID-PA,Sentani,yes,WAJJ,DJJ,,https://sentani-airport.co.id/en,https://en.wikipedia.org/wiki/Dortheys_Hiyo_Eluay_International_Airport,"Bandar Udara Internasional Dortheys Hiyo Eluay, Sentani International Airport, Hollandia, Jayapura"
41428,WAJO,medium_airport,Oksibil Airport,-4.9071,140.6277,4315.0,AS,ID,ID-PP,Oksibil,yes,WAJO,OKL,,,https://id.wikipedia.org/wiki/Bandar_Udara_Oksibil,Gunung Bintang
311639,WAJY,small_airport,Werur Airport,-0.420096,132.1886,35.0,AS,ID,ID-PB,Mar,yes,WAUE,,,,https://en.wikipedia.org/wiki/Werur_Airport,"Tambrauw, Sansapor Airfield"
41432,WAKD,small_airport,Mindiptana Airport,-5.876929,140.70946,121.0,AS,ID,ID-PS,Mindiptana-Papua Island,no,WAKD,MDP,,,https://id.wikipedia.org/wiki/Bandar_Udara_Mindiptana,
41433,WAKE,small_airport,Bade Airport,-7.175902,139.58333,59.0,AS,ID,ID-PS,Bade,no,WAKE,BXD,,,https://en.wikipedia.org/wiki/Bade_Airport,
26757,WAKK,medium_airport,Mopah International Airport,-8.523898,140.419693,10.0,AS,ID,ID-PS,Merauke,yes,WAKK,MKQ,,,https://en.wikipedia.org/wiki/Mopah_International_Airport,
41437,WAKT,medium_airport,Tanah Merah Airport,-6.09669,140.303521,57.0,AS,ID,ID-PS,Tanah Merah,yes,WAKT,TMH,,,https://en.wikipedia.org/wiki/Tanah_Merah_Airport,
32629,WALE,small_airport,Melalan Airport,-0.203611,115.760002,330.0,AS,ID,ID-KI,Melak-Borneo Island,no,WALE,GHS,,,https://en.wikipedia.org/wiki/West_Kutai_Melalan_Airport,"WRLE, West Kutai"
26758,WALG,small_airport,Tanjung Harapan Airport,2.835833,117.373611,20.0,AS,ID,ID-KU,Tanjung Selor-Borneo Island,yes,WAQD,TJS,,,https://en.wikipedia.org/wiki/Tanjung_Harapan_Airport,
35277,WALJ,small_airport,Datadawai Airport,0.8106,114.5306,508.0,AS,ID,ID-KI,Datadawai-Borneo Island,yes,WALJ,DTD,,,https://en.wikipedia.org/wiki/Datadawai_Airport,
26759,WALK,medium_airport,Kalimarau Airport,2.1555,117.431999,59.0,AS,ID,ID-KI,Tanjung Redeb - Borneo Island,yes,WAQT,BEJ,,,https://en.wikipedia.org/wiki/Kalimarau_Airport,"Berau Airport, WALK, WRLK"
26760,WALL,large_airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,12.0,AS,ID,ID-KI,Balikpapan,yes,WALL,BPN,,http://sepinggan-airport.com/,https://en.wikipedia.org/wiki/Sultan_Aji_Muhamad_Sulaiman_Airport,"WRLL, Balikpapan Airport, Sepinggan Airport, Sepinggang Airfield"
26761,WALQ,small_airport,Muara Badak Pujangan Airport,-0.306075,117.416,49.0,AS,ID,ID-KI,Muara Badak-Borneo Island,no,WALQ,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Muara_Badak_Pujangan,
26762,WALR,medium_airport,Juwata International Airport / Suharnoko Harbani AFB,3.325145,117.564169,23.0,AS,ID,ID-KU,Tarakan,yes,WAQQ,TRK,TRK,http://www.tarakan-airport.com,https://en.wikipedia.org/wiki/Juwata_Airport,"WRLR, WALR, WAQQ, TRK, JUWATA, TARAKAN"
26763,WALS,medium_airport,Aji Pangeran Tumenggung Pranoto International Airport,-0.374478,117.250128,82.0,AS,ID,ID-KI,Samarinda,yes,WALS,AAP,,,https://en.wikipedia.org/wiki/Aji_Pangeran_Tumenggung_Pranoto_International_Airport,Sungai Siring Airport
26765,WALV,small_airport,Bunyu Airport,3.45572,117.866997,118.0,AS,ID,ID-KU,Bunju Island,no,WAQB,BYQ,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bunyu,"WALV, WRLV, WA1C"
31540,WAMA,small_airport,Gamarmalamo Airport,1.83833,127.786003,157.0,AS,ID,ID-MU,Galela-Celebes Island,no,WAEG,GLX,,,https://en.wikipedia.org/wiki/Gamar_Malamo_Airport,
331796,WAME,small_airport,Buli Airport,0.917144,128.382116,7.0,AS,ID,ID-MU,Pekaulang,yes,WAEM,PGQ,,,https://en.wikipedia.org/wiki/Buli_Airport,
26767,WAMG,small_airport,Jalaluddin Airport,0.63711899519,122.849998474,105.0,AS,ID,ID-GO,Gorontalo-Celebes Island,yes,WAMG,GTO,,,https://en.wikipedia.org/wiki/Jalaluddin_Airport,
26768,WAMH,medium_airport,Naha Airport,3.68321,125.528,16.0,AS,ID,ID-SA,Tahuna-Sangihe Island,yes,WAMH,NAH,,,https://en.wikipedia.org/wiki/Naha_Airport_(Indonesia),
41440,WAMI,small_airport,Sultan Bantilan Airport,1.123428,120.793658,17.0,AS,ID,ID-ST,Toli Toli-Celebes Island,no,WAFL,TLI,,,https://en.wikipedia.org/wiki/Sultan_Bantilan_Airport,"Toli Toli Airport, Lalos Airport"
31523,WAMJ,small_airport,Gebe Airport,-0.078889,129.457993,125.0,AS,ID,ID-MU,Gebe Island,no,WAMJ,GEB,,,https://en.wikipedia.org/wiki/Gebe_Airport,
31720,WAMK,small_airport,Kuabang Airport,1.18528,127.896004,40.0,AS,ID,ID-MU,Kao-Celebes Island,no,WAEK,KAZ,,,https://en.wikipedia.org/wiki/Kuabang_Airport,WAMK
26770,WAMM,medium_airport,Sam Ratulangi Airport,1.54926,124.926003,264.0,AS,ID,ID-SA,Manado,yes,WAMM,MDC,,,https://en.wikipedia.org/wiki/Sam_Ratulangi_Airport,
31924,WAMN,small_airport,Melangguane Airport,4.00694,126.672997,3.0,AS,ID,ID-SA,Karakelong Island,no,WAMN,MNA,,,https://en.wikipedia.org/wiki/Melangguane_Airport,
430172,WAMO,small_airport,Siau/Sitaro Airport,2.648591,125.423301,155.0,AS,ID,ID-SA,Balirangen,no,WAMO,BRG,,,https://id.wikipedia.org/wiki/Bandar_Udara_Siau,
525279,WAMS,small_airport,Miangas Airport,5.560419,126.580095,9.0,AS,ID,ID-SA,Miangas,no,WAMS,,,,https://en.wikipedia.org/wiki/Miangas_Airport,
26773,WAMT,medium_airport,Sultan Babullah Airport,0.831012,127.381611,49.0,AS,ID,ID-MU,Sango,yes,WAEE,TTE,,,https://en.wikipedia.org/wiki/Sultan_Babullah_Airport,
41405,WAMY,small_airport,Buol - Pogogul Airport,1.1027,121.4141,49.0,AS,ID,ID-ST,Buol-Celebes Island,yes,WAFY,UOL,,,https://en.wikipedia.org/wiki/Pogogul_Airport,"Pogogul Airport, Pangtiku Airport"
26775,WAOC,small_airport,Batu Licin Airport,-3.41241,115.995003,3.0,AS,ID,ID-KS,Batu Licin,no,WAOC,BTW,,,http://id.wikipedia.org/wiki/Bandar_Udara_Bersujud,WRBC
26776,WAOH,small_airport,Mekar Putih Airport,-3.98991,116.101997,197.0,AS,ID,ID-KS,Mekar Putih,no,WAOH,,,,https://id.wikipedia.org/wiki/Bandar_Udara_Mekar_Putih,
26777,WAOI,small_airport,Iskandar Airport,-2.7052,111.672997,75.0,AS,ID,ID-KT,Pangkalanbun,yes,WAGI,PKN,,,https://en.wikipedia.org/wiki/Iskandar_Airport,WRBI
31730,WAOK,small_airport,Gusti Syamsir Alam Airport,-3.29472,116.165001,4.0,AS,ID,ID-KS,Stagen,yes,WAOK,KBU,,,https://en.wikipedia.org/wiki/Gusti_Syamsir_Alam_Airport,"WRBK, Stagen Airport"
41473,WAOM,closed,Beringin Airport,-0.942549,114.89399,126.0,AS,ID,ID-KT,Murateweh,no,,,,,https://en.wikipedia.org/wiki/Beringin_Airport,"WRBM, WAOM, WAGK, GXA"
26778,WAON,medium_airport,Warukin Airport,-2.21656,115.435997,197.0,AS,ID,ID-KS,Tanta-Tabalong,yes,WAON,TJG,,,http://id.wikipedia.org/wiki/Bandar_Udara_Warukin,WRBN
26779,WAOO,medium_airport,Syamsudin Noor International Airport,-3.44236,114.763,66.0,AS,ID,ID-KS,Landasan Ulin,yes,WAOO,BDJ,,https://syamsudinnoor-airport.co.id/id,https://en.wikipedia.org/wiki/Syamsudin_Noor_Airport,"WRBB, Banjarmasin, Banjarbaru"
26781,WAOS,small_airport,Sampit (Hasan) Airport,-2.499198,112.974987,50.0,AS,ID,ID-KT,Sampit,yes,WAGS,SMQ,,,https://en.wikipedia.org/wiki/H._Asan_Airport,"WRBS,WAOS"
30623,WAPA,small_airport,Amahai Airport,-3.347851,128.927093,29.0,AS,ID,ID-MA,Amahai,no,WAPA,AHI,,,https://en.wikipedia.org/wiki/Amahai_Airport,
41389,WAPC,small_airport,Bandanaira Airport,-4.5214,129.9054,100.0,AS,ID,ID-MA,Bandanaira,yes,WAPC,NDA,,,https://en.wikipedia.org/wiki/Bandanaira_Airport,Banda-Naira
30934,WAPD,small_airport,Rar Gwamar Airport,-5.77222013474,134.212005615,61.0,AS,ID,ID-MA,Dobo-Warmar Island,no,WAPD,DOB,,,https://en.wikipedia.org/wiki/Dobo_Airport,
333039,WAPF,medium_airport,Karel Sadsuitubun Airport,-5.760278,132.759444,78.0,AS,ID,ID-MA,Langgur,yes,WAPF,LUV,,,https://en.wikipedia.org/wiki/Karel_Sadsuitubun_Airport,Tual Baru
41390,WAPG,small_airport,Namrole Airport,-3.85522,126.700902,31.0,AS,ID,ID-MA,Namrole,no,WAPG,NRE,,,https://en.wikipedia.org/wiki/Namrole_Airport,
41444,WAPH,small_airport,Oesman Sadik Airport,-0.635259,127.501999,49.0,AS,ID,ID-MU,Labuha-Halmahera Island,no,WAEL,LAH,,,https://en.wikipedia.org/wiki/Oesman_Sadik_Airport,
32407,WAPI,small_airport,Saumlaki/Olilit Airport,-7.98861,131.306,218.0,AS,ID,ID-MA,Saumlaki-Yamdena Island,no,WAPI,,,,http://id.wikipedia.org/wiki/Bandar_Udara_Olilit,SXK
26782,WAPK,small_airport,Benjina Airport,-6.06613,134.273971,82.0,AS,ID,ID-MA,Maikoor Island,no,WAPK,BJK,,,https://en.wikipedia.org/wiki/Benjina_Airport,Nangasuri
26783,WAPL,small_airport,Dumatubin Airport,-5.66162,132.731003,10.0,AS,ID,ID-MA,Langgur,no,WAPL,,,,https://en.wikipedia.org/wiki/Dumatubin_Airport,LUV
41445,WAPN,small_airport,Emalamo Sanana Airport,-2.097833,125.963833,11.0,AS,ID,ID-MU,Sanana,no,WAES,SQN,,,https://en.wikipedia.org/wiki/Emalamo_Airport,
26784,WAPP,medium_airport,Pattimura International Airport,-3.71026,128.089005,33.0,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,,,https://en.wikipedia.org/wiki/Pattimura_Airport,
525280,WAQC,small_airport,Berau/Maratua Airport,2.19759,118.599361,43.0,AS,ID,ID-KI,,no,WAQC,RTU,,,https://en.wikipedia.org/wiki/Maratua_Airport,
41486,WAQM,small_airport,Robert Atty Bessing,3.575278,116.619722,26.0,AS,ID,ID-KU,Malinau,yes,WAQM,LNU,,,https://en.wikipedia.org/wiki/Robert_Atty_Bessing_Airport,"WRLM, WALM"
26785,WARA,medium_airport,Abdul Rachman Saleh Airport,-7.929099,112.714233,1726.0,AS,ID,ID-JI,Malang,yes,WARA,MLG,,,https://en.wikipedia.org/wiki/Abdul_Rachman_Saleh_Airport,"WIAS, Malang, Singosari"
30846,WARC,small_airport,Ngloram Airport,-7.19484166667,111.548166667,131.0,AS,ID,ID-JT,Tjepu-Java Island,no,WARC,CPF,,,https://en.wikipedia.org/wiki/Ngloram_Airport,"Cepu, WRSC"
26786,WARI,small_airport,Iswahyudi Airport,-7.61577,111.433998,361.0,AS,ID,ID-JI,Madiun-Java Island,no,WARI,,,,https://en.wikipedia.org/wiki/Iswahjudi_Air_Force_Base,WIAR
26787,WARJ,medium_airport,Adisutjipto International Airport,-7.78818,110.431999,379.0,AS,ID,ID-YO,Yogyakarta,yes,WAHH,JOG,,http://adisutjipto-airport.co.id/,https://en.wikipedia.org/wiki/Adisutjipto_International_Airport,"WIIJ, WARJ, Adisucupto"
26788,WARQ,medium_airport,Adisumarmo International Airport,-7.516044,110.757492,421.0,AS,ID,ID-JT,Surakarta,yes,WAHQ,SOC,,https://adisumarmo-airport.com/en,https://en.wikipedia.org/wiki/Adisumarmo_International_Airport,"WRSQ, WARQ"
26789,WARR,large_airport,Juanda International Airport,-7.37983,112.787003,9.0,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,,http://www.juanda-airport.com/,https://en.wikipedia.org/wiki/Juanda_International_Airport,WRSJ
26790,WARS,medium_airport,Achmad Yani Airport,-6.970732,110.373244,10.0,AS,ID,ID-JT,Semarang,yes,WAHS,SRG,,https://www.ahmadyani-airport.com/id,https://en.wikipedia.org/wiki/Achmad_Yani_Airport,"WIIS, WARS"
32389,WART,small_airport,Trunojoyo Airport,-7.0242,113.89023,10.0,AS,ID,ID-JI,Sumenep-Madura Island,no,WART,SUP,TRJ,,https://en.wikipedia.org/wiki/Trunojoyo_Airport,WRST
41448,WASB,small_airport,Stenkol Airport,-2.1033,133.5164,51.0,AS,ID,ID-PB,Bintuni,no,WAUB,NTI,,,https://en.wikipedia.org/wiki/Bintuni_Airport,"ZKL, Steenkool"
41450,WASE,small_airport,Kebar Airport,-0.810418,133.054937,1360.0,AS,ID,ID-PB,Kebar,no,WAUK,KEQ,,,https://id.wikipedia.org/wiki/Bandar_Udara_Kebar,
26791,WASF,medium_airport,Fakfak Airport,-2.920508,132.267011,462.0,AS,ID,ID-PB,Fakfak,yes,WASF,FKQ,,,https://en.wikipedia.org/wiki/Fakfak_Airport,
41451,WASI,small_airport,Inanwatan Airport,-2.127447,132.160056,9.0,AS,ID,ID-PB,Inanwatan,no,WASI,INX,,,https://id.wikipedia.org/wiki/Bandar_Udara_Inanwatan,
26792,WASK,medium_airport,Kaimana Airport,-3.6446,133.695116,19.0,AS,ID,ID-PB,Kaimana,yes,WASK,KNG,,,https://en.wikipedia.org/wiki/Kaimana_Airport,
333091,WASN,small_airport,Marinda Airport,-0.423056,130.773333,9.0,AS,ID,ID-PB,Waisai,yes,WASN,RJM,,,https://en.wikipedia.org/wiki/Marinda_Airport,
26793,WASO,medium_airport,Babo Airport,-2.53224,133.438995,10.0,AS,ID,ID-PB,Babo,no,WASO,BXB,,,https://en.wikipedia.org/wiki/Babo_Airport,
26794,WASR,medium_airport,Rendani Airport,-0.891833,134.048996,23.0,AS,ID,ID-PB,Manokwari,yes,WAUU,MKW,,,https://en.wikipedia.org/wiki/Rendani_Airport,
26795,WASS,closed,Jefman Airport,-0.926358,131.121002,10.0,AS,ID,ID-PB,Jefman,no,,,,,https://en.wikipedia.org/wiki/Jefman_Airport,"SOQ, WASS, Sorong"
41453,WASW,small_airport,Wasior Airport,-2.721,134.5061,49.0,AS,ID,ID-PB,Wasior-Papua Island,no,WASW,WSR,,,https://id.wikipedia.org/wiki/Bandar_Udara_Wasior,
42249,WATB,small_airport,Bajawa Soa Airport,-8.707435,121.057427,4326.0,AS,ID,ID-NT,Soa,no,WATB,BJW,,,https://en.wikipedia.org/wiki/Bajawa_Soa_Airport,Turelelo
26796,WATC,small_airport,Frans Xavier Seda Airport,-8.639514,122.238135,115.0,AS,ID,ID-NT,Waioti,yes,WATC,MOF,,,https://en.wikipedia.org/wiki/Frans_Xavier_Seda_Airport,"WRKC, Fransiskus Xavierius Seda, Maumere, Wai Oti"
26797,WATE,small_airport,H. Hasan Aroeboesman (Ende) Airport,-8.849114,121.66101,49.0,AS,ID,ID-NT,Ende,yes,WATE,ENE,,,https://en.wikipedia.org/wiki/Ende_Airport,"WRKE, Isi"
26798,WATG,small_airport,Frans Sales Lega Airport,-8.596171,120.478177,3510.0,AS,ID,ID-NT,Satar Tacik,yes,WATG,RTG,,,https://en.wikipedia.org/wiki/Frans_Sales_Lega_Airport,"WRKG, Ruteng, Satar Tacik Airport"
26799,WATM,small_airport,Alor Island - Mali Airport,-8.13234,124.597,10.0,AS,ID,ID-NT,Kabola,yes,WATM,ARD,,,https://en.wikipedia.org/wiki/Alor_Island_Airport,
26800,WATO,small_airport,Komodo Airport,-8.480694,119.888306,66.0,AS,ID,ID-NT,Labuan Bajo,yes,WATO,LBJ,,,https://en.wikipedia.org/wiki/Komodo_Airport,"Komodo Labuan Bajo International Airport, Mutiara II Airport, WRKO"
41446,WATQ,small_airport,John Becker Airport,-8.015716,127.200179,6.0,AS,ID,ID-NT,Pur-Pura,no,WATQ,,,,https://en.wikipedia.org/wiki/John_Becker_Airport,"WAPQ, Bandar Udara John Becker, Kisar, Wonreli"
41481,WATR,small_airport,David Constantijn Saudale Airport,-10.7673,123.0747,470.0,AS,ID,ID-NT,Ba'a - Rote Island,no,WATR,RTI,,http://rti.otoritasbandara.info/,https://en.wikipedia.org/wiki/David_Constantijn_Saudale_Airport,"WRKR, Roti Airport, Lekunik Airport"
41482,WATS,small_airport,Sabu-Tardanu Airport,-10.4924,121.8482,71.0,AS,ID,ID-NT,Sabu-Sawu Island,no,WATS,SAU,,,https://en.wikipedia.org/wiki/Tardamu_Airport,"WRKS, Tardamu, Sawu"
26801,WATT,small_airport,El Tari Airport,-10.1716,123.670998,335.0,AS,ID,ID-NT,Kupang,yes,WATT,KOE,,,https://en.wikipedia.org/wiki/El_Tari_Airport,WRKK
26756,WAVV,medium_airport,Wamena Airport,-4.097324,138.952417,5435.0,AS,ID,ID-PP,Wamena,yes,WAVV,WMX,,,https://en.wikipedia.org/wiki/Wamena_Airport,WAJW
26802,WAWB,small_airport,Betoambari Airport,-5.48688,122.569,164.0,AS,ID,ID-SG,Bau Bau,no,WAWB,BUW,,,https://en.wikipedia.org/wiki/Betoambari_Airport,WAAB
333072,WAWD,medium_airport,Matahora Airport,-5.293996,123.634,88.0,AS,ID,ID-SG,Wangi-wangi Island,yes,WAWD,WNI,,,https://en.wikipedia.org/wiki/Matahora_Airport,
311020,WAWH,small_airport,Selayar - Haji Aroeppala Airport,-6.17921,120.437479,13.0,AS,ID,ID-SN,Benteng,yes,WAWH,KSR,,,https://en.wikipedia.org/wiki/H._Aroeppala_Airport,"Haji Aroeppala, Lagaligo Airport"
523599,WAWN,small_airport,Arung Palakka Airport,-4.459582,120.310436,130.0,AS,ID,ID-SN,Bone,no,WAWN,APD,,,https://id.wikipedia.org/wiki/Bandar_Udara_Arung_Palakka,
26804,WAWS,small_airport,Soroako Airport,-2.530582,121.356096,1388.0,AS,ID,ID-SN,Soroako,no,WAWS,SQR,,,https://en.wikipedia.org/wiki/Soroako_Airport,WAAS
